T,GHI_PC,WS_PC,TEM_PC,GHI_SA,WS_SA,TEM_SA
7447,18,1.1,25.2,0,7.6,29.2
7448,264,1.1,26,47,7.4,29.1
7449,511,1.3,27,239,7.2,29.1
7450,764,1.3,27.8,514,6.9,29.1
7451,873,1,28.5,554,6.6,29.1
7452,924,0.6,28.9,694,6.3,29.2
7453,910,0.4,29.2,694,6.1,29.1
7454,824,0.4,29.2,739,6.2,29.1
7455,660,0.4,29,655,6.3,29.1
7456,447,0.3,28.6,439,6.4,29.1
7457,210,0.4,28.1,281,6.5,29
7458,17,0.4,27.1,101,6.5,29
7459,0,0.5,26.6,4,6.6,28.9
7460,0,0.6,26.3,0,6.7,28.9
7461,0,0.6,26,0,6.8,28.9
7462,0,0.6,25.8,0,6.8,28.9
7463,0,0.6,25.4,0,6.8,28.9
7464,0,0.7,24.9,0,6.9,28.9
7465,0,0.7,24.4,0,7,28.9
7466,0,0.7,24,0,7,28.9
7467,0,0.7,23.6,0,7.1,28.9
7468,0,0.7,23.3,0,7.2,28.9
7469,0,0.7,23.2,0,7.3,28.9
7470,0,0.8,23.2,0,7.4,28.9
7471,113,1.4,24.8,0,7.5,28.9
7472,351,2,26.6,50,7.5,28.9
7473,582,2.1,28.3,218,7.4,29
7474,771,2,29.7,438,7.1,29
7475,897,1.6,30.7,627,6.9,29
7476,952,1.3,31.3,743,6.6,29
7477,930,1,31.6,874,6.3,29
7478,830,0.7,31.5,851,6.2,29
7479,666,0.6,31.1,753,6.2,29
7480,260,0.6,30.6,591,6.3,29
7481,18,0.6,29.9,247,6.4,29
7482,3,0.5,28.4,141,6.5,28.9
7483,0,0.5,27.5,4,6.5,28.9
7484,0,0.6,27,0,6.5,28.9
7485,0,0.7,26.7,0,6.5,28.9
7486,0,0.7,26.4,0,6.5,28.9
7487,0,0.8,26,0,6.5,28.9
7488,0,0.7,25.8,0,6.5,28.8
7489,0,0.5,25.6,0,6.6,28.8
7490,0,0.4,25.5,0,6.7,28.8
7491,0,0.3,25.3,0,6.8,28.8
7492,0,0.4,25.1,0,6.8,28.8
7493,0,0.5,25,0,6.9,28.8
7494,0,0.6,25,0,6.8,28.9
7495,105,0.8,25.4,0,6.7,28.9
7496,331,1.3,26,87,6.5,28.9
7497,543,1.5,26.5,220,6.4,28.9
7498,715,1.4,27.1,454,6.4,28.9
7499,889,1.1,27.8,610,6.6,28.9
7500,811,0.7,28.4,713,6.8,28.9
7501,895,0.4,28.7,658,6.8,28.9
7502,316,0.2,29,751,6.7,28.9
7503,586,0.3,29.1,660,6.5,28.9
7504,165,0.4,28.9,524,6.4,29
7505,60,0.5,28.3,319,6.2,29.1
7506,6,0.5,27,126,6,29.1
7507,0,0.6,26.2,4,5.9,29.1
7508,0,0.6,25.7,0,5.8,29.1
7509,0,0.7,25.3,0,5.8,29.1
7510,0,0.7,25,0,5.8,29.1
7511,0,0.6,24.7,0,5.8,29
7512,0,0.7,24.5,0,6,29
7513,0,0.7,24.3,0,6.2,28.9
7514,0,0.7,24.2,0,6.2,28.9
7515,0,0.7,24.1,0,6.3,28.9
7516,0,0.7,24,0,6.3,28.9
7517,0,0.6,23.9,0,6.2,28.9
7518,0,0.6,23.9,0,6,29
7519,31,1,25.1,0,5.9,29
7520,179,1.4,26.2,81,5.9,29.1
7521,560,2,27.7,266,5.9,29.1
7522,554,2.1,29,412,6,29.2
7523,450,1.9,29.9,710,6.1,29.2
7524,647,1.6,30.4,846,6.2,29.3
7525,828,1.4,30.7,803,6.2,29.3
7526,829,1.3,30.8,787,6.1,29.3
7527,666,1.2,30.5,689,6.1,29.3
7528,453,1,30.1,538,6.1,29.3
7529,214,0.9,29.2,358,6.1,29.3
7530,18,0.6,27.7,114,6.1,29.3
7531,0,0.7,26.9,4,6.1,29.3
7532,0,0.7,26.4,0,6,29.3
7533,0,0.7,26.1,0,6,29.3
7534,0,0.7,25.7,0,6,29.3
7535,0,0.7,25.5,0,5.9,29.2
7536,0,0.7,25.3,0,5.9,29.2
7537,0,0.6,25,0,5.8,29.1
7538,0,0.6,24.8,0,5.7,29.1
7539,0,0.7,24.6,0,5.5,29
7540,0,0.8,24.4,0,5.4,28.9
7541,0,0.8,24.2,0,5.4,28.9
7542,0,0.9,24.1,0,5.5,28.9
7543,96,1.4,25.2,0,5.7,28.9
7544,346,1.7,26.6,67,5.8,28.9
7545,576,1.8,28,288,6,29
7546,765,1.8,29.1,492,6.1,29
7547,889,1.6,30,706,6,29.1
7548,944,1.4,30.6,757,5.8,29.1
7549,923,1.2,30.8,699,5.6,29.2
7550,821,1,30.7,767,5.3,29.2
7551,658,0.8,30.4,684,5.1,29.2
7552,346,0.6,30,571,5.1,29.2
7553,170,0.6,29.2,356,5.1,29.2
7554,16,0.4,28,146,5.2,29.2
7555,0,0.5,27.3,4,5.2,29.2
7556,0,0.5,26.9,0,5,29.2
7557,0,0.5,26.5,0,4.9,29.1
7558,0,0.5,26.2,0,4.8,29.1
7559,0,0.5,25.9,0,4.8,29
7560,0,0.5,25.6,0,4.8,29
7561,0,0.6,25.4,0,4.9,28.8
7562,0,0.6,25.2,0,4.9,28.7
7563,0,0.6,25,0,5,28.7
7564,0,0.6,24.8,0,5,28.6
7565,0,0.6,24.7,0,4.9,28.6
7566,0,0.7,24.6,0,4.8,28.6
7567,63,1.3,25.6,0,4.7,28.6
7568,194,1.7,26.8,88,4.6,28.6
7569,405,2,27.9,291,4.6,28.6
7570,494,2.1,28.8,486,4.7,28.6
7571,759,2,29.5,532,4.8,28.7
7572,902,1.9,30,693,4.9,28.7
7573,871,1.7,30,776,4.9,28.8
7574,797,1.4,29.9,725,4.9,28.8
7575,641,1.2,29.5,678,4.9,28.8
7576,383,1.2,28.8,418,5,28.9
7577,186,1,28.2,377,5,28.9
7578,17,0.8,27.2,166,5.1,28.8
7579,0,0.9,26.6,5,5.2,28.8
7580,0,0.9,26.2,0,5.3,28.8
7581,0,0.9,26,0,5.3,28.8
7582,0,0.7,25.8,0,5.2,28.7
7583,0,0.6,25.5,0,5.1,28.7
7584,0,0.7,25.4,0,5,28.6
7585,0,0.8,25.2,0,4.9,28.6
7586,0,0.9,25,0,5,28.5
7587,0,0.7,24.7,0,5,28.4
7588,0,0.6,24.4,0,5.1,28.3
7589,0,0.6,24.2,0,5.1,28.3
7590,0,0.6,24.1,0,5.2,28.3
7591,48,0.6,24.9,0,5.1,28.3
7592,228,0.6,26.1,88,5.1,28.4
7593,278,0.8,27.9,302,5,28.5
7594,473,0.9,29.1,536,4.8,28.5
7595,871,0.7,30.1,719,4.6,28.6
7596,884,0.4,30.6,840,4.2,28.7
7597,762,0.4,30.7,889,3.9,28.8
7598,638,0.5,30.4,863,3.6,28.8
7599,458,0.7,29.9,764,3.4,28.8
7600,231,0.8,29.3,601,3.3,28.8
7601,68,0.8,28.7,392,3.4,28.8
7602,7,0.6,27.5,163,3.8,28.7
7603,0,0.6,26.8,4,4.2,28.6
7604,0,0.6,26.4,0,4.4,28.5
7605,0,0.6,26.1,0,4.5,28.4
7606,0,0.6,25.9,0,4.4,28.4
7607,0,0.6,25.7,0,4.2,28.3
7608,0,0.6,25.5,0,4,28.2
7609,0,0.5,25.4,0,4,28.2
7610,0,0.5,25.2,0,4.1,28.1
7611,0,0.5,25,0,4.3,28
7612,0,0.6,24.7,0,4.4,28
7613,0,0.6,24.5,0,4.5,28
7614,0,0.7,24.4,0,4.5,28
7615,103,1.1,25.1,0,4.4,28
7616,332,1.4,25.8,82,4.3,28.1
7617,561,1.8,26.8,240,4.2,28.2
7618,750,2.1,27.8,441,4.2,28.3
7619,880,2.3,28.6,674,4.2,28.4
7620,937,2.2,29.2,617,4.1,28.4
7621,918,2.1,29.5,793,4,28.3
7622,820,1.9,29.5,689,4,28.3
7623,660,1.6,29.3,651,3.9,28.3
7624,430,1.3,29,516,3.8,28.3
7625,168,1.1,28.2,352,3.9,28.3
7626,17,0.7,27,121,4,28.3
7627,0,0.8,26.4,4,4.1,28.3
7628,0,0.9,26,0,4.1,28.3
7629,0,0.9,25.8,0,4,28.4
7630,0,1,25.6,0,3.7,28.4
7631,0,1.1,25.3,0,3.4,28.4
7632,0,1.1,25.1,0,3.2,28.3
7633,0,1,24.9,0,3.2,28.2
7634,0,1,24.6,0,3.4,28.2
7635,0,1,24.4,0,3.8,28.1
7636,0,1,24.2,0,4.2,28.1
7637,0,1,24.1,0,4.6,28.2
7638,0,1,23.9,0,4.8,28.3
7639,107,1.5,24.8,0,4.9,28.4
7640,338,2.1,26,86,4.8,28.5
7641,572,2.5,27.6,135,4.7,28.5
7642,749,2.6,29,530,4.5,28.6
7643,775,2.5,29.9,611,4.4,28.6
7644,943,2.3,30.6,691,4.2,28.6
7645,899,2.1,31,847,4.1,28.5
7646,824,1.9,31,671,3.9,28.4
7647,662,1.7,30.7,611,3.8,28.4
7648,439,1.5,30.2,466,3.7,28.3
7649,170,1.2,29.2,307,3.7,28.3
7650,14,0.8,27.6,119,3.6,28.3
7651,0,0.9,26.8,4,3.7,28.4
7652,0,0.9,26.4,0,3.9,28.4
7653,0,0.8,26,0,4,28.5
7654,0,0.8,25.7,0,4.2,28.5
7655,0,0.7,25.4,0,4.4,28.5
7656,0,0.6,25.1,0,4.7,28.4
7657,0,0.6,24.8,0,4.8,28.3
7658,0,0.6,24.6,0,5,28.2
7659,0,0.7,24.3,0,5.1,28.2
7660,0,0.7,24.2,0,5.2,28.1
7661,0,0.8,24,0,5.3,28.1
7662,0,0.9,24,0,5.3,28.1
7663,102,1.7,25.1,0,5.1,28.2
7664,336,2.2,26.4,82,5,28.2
7665,566,2.4,27.8,240,4.8,28.3
7666,757,2.2,29.2,523,4.6,28.3
7667,890,2,30.3,603,4.4,28.3
7668,945,1.7,31,696,4.3,28.3
7669,924,1.5,31.3,871,4.3,28.4
7670,825,1.3,31.2,832,4.3,28.4
7671,650,1.3,30.9,700,4.3,28.4
7672,252,1.2,30.3,591,4.3,28.4
7673,186,0.9,29.4,73,4.5,28.4
7674,11,0.7,27.8,92,4.6,28.4
7675,0,0.7,26.9,4,4.5,28.5
7676,0,0.7,26.5,0,4.4,28.5
7677,0,0.7,26.3,0,4.1,28.5
7678,0,0.6,26,0,4,28.5
7679,0,0.6,25.8,0,3.9,28.5
7680,0,0.6,25.6,0,3.9,28.5
7681,0,0.6,25.2,0,4,28.4
7682,0,0.6,24.9,0,4,28.4
7683,0,0.7,24.6,0,4.1,28.3
7684,0,0.7,24.3,0,4.1,28.2
7685,0,0.9,24.1,0,4.1,28.2
7686,0,1.2,24.1,0,3.9,28.1
7687,100,2.1,25,0,3.8,28.1
7688,331,2.3,26.1,84,3.7,28.1
7689,561,2.4,27.4,308,3.6,28.2
7690,751,2.2,28.5,531,3.4,28.2
7691,866,2,29.4,713,3.4,28.2
7692,907,1.9,30.1,835,3.4,28.2
7693,916,1.8,30.4,888,3.5,28.3
7694,821,1.7,30.4,865,3.6,28.3
7695,659,1.6,30.1,750,3.7,28.3
7696,447,1.3,29.6,594,3.9,28.3
7697,211,1.1,28.8,395,4.1,28.4
7698,16,0.7,27.2,145,4.3,28.4
7699,0,0.7,26.4,4,4.5,28.3
7700,0,0.8,26,0,4.7,28.3
7701,0,0.7,25.6,0,4.9,28.2
7702,0,0.7,25.3,0,5.1,28.1
7703,0,0.7,25.1,0,5.4,28
7704,0,0.6,24.9,0,5.6,27.8
7705,0,0.6,24.8,0,5.7,27.7
7706,0,0.6,24.7,0,5.8,27.5
7707,0,0.7,24.5,0,6,27.4
7708,0,0.7,24.4,0,6.1,27.4
7709,0,0.8,24.2,0,6.3,27.5
7710,0,0.9,24.1,0,6.5,27.7
7711,62,1.7,25.1,0,6.6,27.8
7712,317,2.2,26.1,73,6.6,27.9
7713,551,2.3,27.4,286,6.6,28.1
7714,614,2.2,28.8,502,6.6,28.3
7715,804,1.9,30.1,680,6.5,28.4
7716,937,1.5,31,803,6.4,28.4
7717,906,1.1,31.5,856,6.3,28.5
7718,824,0.8,31.5,848,6.1,28.5
7719,663,0.8,31.2,752,5.9,28.6
7720,450,0.8,30.6,577,5.8,28.6
7721,213,0.8,29.7,385,5.9,28.7
7722,18,0.7,28,159,6.2,28.7
7723,0,0.7,27.1,4,6.4,28.7
7724,0,0.8,26.6,0,6.5,28.7
7725,0,0.8,26.2,0,6.4,28.7
7726,0,0.8,25.8,0,6.3,28.7
7727,0,0.8,25.5,0,6,28.6
7728,0,0.8,25.2,0,5.7,28.5
7729,0,0.8,25,0,5.4,28.5
7730,0,0.8,24.7,0,5.3,28.4
7731,0,0.8,24.5,0,5.4,28.4
7732,0,0.9,24.4,0,5.6,28.3
7733,0,0.9,24.4,0,5.8,28.3
7734,0,0.9,24.4,0,5.8,28.3
7735,98,1.5,25.2,0,5.6,28.3
7736,326,1.9,26.4,80,5.4,28.3
7737,554,2.3,27.7,229,5.3,28.3
7738,708,2.2,28.5,418,5.4,28.4
7739,856,2,29.1,578,5.5,28.4
7740,929,1.7,29.4,732,5.4,28.5
7741,911,1.4,29.6,878,5.2,28.5
7742,815,1.1,29.6,853,4.8,28.5
7743,656,0.9,29.3,740,4.6,28.5
7744,446,0.7,28.9,596,4.7,28.5
7745,165,0.6,28.2,356,5.1,28.5
7746,15,0.5,27.3,10,5.5,28.5
7747,0,0.6,26.9,4,6,28.4
7748,0,0.6,26.6,0,6.4,28.4
7749,0,0.7,26.4,0,6.5,28.4
7750,0,0.7,26.1,0,6.3,28.3
7751,0,0.6,25.8,0,6,28.3
7752,0,0.6,25.7,0,5.8,28.3
7753,0,0.5,25.3,0,5.7,28.3
7754,0,0.5,24.9,0,5.8,28.3
7755,0,0.5,24.7,0,5.9,28.3
7756,0,0.5,24.7,0,5.9,28.4
7757,0,0.5,24.7,0,5.8,28.4
7758,0,0.4,24.7,0,5.6,28.4
7759,53,0.3,25.3,0,5.4,28.4
7760,269,0.6,26.4,28,5.2,28.4
7761,532,1,27.3,126,5.1,28.4
7762,608,1.1,28,211,4.9,28.5
7763,635,1.1,28.5,421,4.8,28.5
7764,778,1,29,667,4.6,28.6
7765,902,1,29.2,621,4.5,28.6
7766,734,1.1,29.2,643,4.5,28.6
7767,201,1.1,28.9,490,4.6,28.6
7768,271,1,28.5,467,4.7,28.6
7769,148,0.8,27.8,240,4.9,28.6
7770,13,0.5,26.6,126,5,28.5
7771,0,0.6,26.1,4,5,28.5
7772,0,0.6,25.9,0,5,28.4
7773,0,0.6,25.6,0,5.1,28.3
7774,0,0.6,25.3,0,5,28.2
7775,0,0.6,25.1,0,4.9,28.2
7776,0,0.6,24.9,0,4.9,28.1
7777,0,0.6,24.7,0,4.8,28
7778,0,0.5,24.5,0,4.8,27.9
7779,0,0.5,24.4,0,4.9,27.8
7780,0,0.5,24.3,0,5,27.8
7781,0,0.6,24.3,0,5.2,27.8
7782,0,0.5,24.3,0,5.2,27.9
7783,97,0.5,24.9,0,5.2,28
7784,270,0.6,25.8,39,5.1,28.1
7785,534,0.4,27,110,5.1,28.1
7786,689,0.5,28,402,5.1,28.2
7787,871,0.5,28.7,700,4.9,28.2
7788,139,0.4,29.2,825,4.8,28.2
7789,239,0.4,29.7,880,4.6,28.2
7790,173,0.4,29.9,858,4.3,28.2
7791,232,0.4,29.7,764,4.1,28.2
7792,252,0.5,29.3,606,3.8,28.3
7793,90,0.5,28.7,386,3.6,28.3
7794,9,0.5,27.4,169,3.4,28.3
7795,0,0.5,26.7,5,3.2,28.4
7796,0,0.5,26.3,0,3.1,28.4
7797,0,0.6,25.9,0,2.9,28.4
7798,0,0.7,25.4,0,2.8,28.4
7799,0,0.7,25,0,2.6,28.3
7800,0,0.6,24.8,0,2.6,28.2
7801,0,0.5,24.7,0,2.6,28.1
7802,0,0.4,24.6,0,2.6,28
7803,0,0.3,24.3,0,2.7,27.9
7804,0,0.3,24,0,2.8,27.9
7805,0,0.3,23.7,0,2.8,27.8
7806,0,0.5,23.4,0,2.7,27.7
7807,36,1.1,24.4,0,2.5,27.7
7808,85,1.4,25.9,47,2.4,27.7
7809,148,1.8,27.4,206,2.4,27.7
7810,163,2,28.5,304,2.2,27.8
7811,182,2,29.2,617,2.1,27.8
7812,382,1.8,29.8,748,2,27.8
7813,643,1.7,30.1,799,2.1,27.9
7814,815,1.5,30.2,802,2.1,27.9
7815,657,1.3,30,694,2.2,27.9
7816,448,1,29.6,564,2.3,27.9
7817,172,1,28.7,317,2.5,28
7818,16,0.7,27.2,73,2.7,28
7819,0,0.8,26.5,4,2.9,27.9
7820,0,0.9,26,0,3,28
7821,0,0.9,25.7,0,3,28
7822,0,0.9,25.4,0,3.1,28
7823,0,0.8,25.1,0,3.2,28
7824,0,0.8,24.9,0,3.2,28.1
7825,0,0.9,24.7,0,3.3,28.1
7826,0,0.9,24.4,0,3.3,28
7827,0,1,24.2,0,3.3,28
7828,0,1,23.9,0,3.4,28
7829,0,1,23.7,0,3.4,28
7830,0,1,23.6,0,3.4,27.9
7831,97,1.5,24.5,0,3.5,27.9
7832,327,1.8,25.7,76,3.5,27.9
7833,556,2,27.1,298,3.5,27.9
7834,745,2.1,28.2,520,3.5,28
7835,876,2,29.1,704,3.5,28.1
7836,933,1.7,29.6,829,3.4,28.1
7837,914,1.5,29.8,882,3.3,28.1
7838,814,1.4,29.8,860,3.2,28.1
7839,655,1.2,29.5,764,3.2,28.1
7840,446,1.1,29.1,604,3.3,28.1
7841,191,0.9,28.4,395,3.4,28.2
7842,17,0.6,26.9,122,3.6,28.2
7843,0,0.7,26.3,5,3.7,28.2
7844,0,0.8,25.9,0,3.9,28.2
7845,0,0.8,25.7,0,4,28.2
7846,0,0.8,25.4,0,4.1,28.3
7847,0,0.8,25.2,0,4.2,28.3
7848,0,0.8,24.9,0,4.3,28.2
7849,0,0.8,24.7,0,4.4,28.2
7850,0,0.7,24.4,0,4.6,28.2
7851,0,0.7,24.2,0,4.8,28.1
7852,0,0.7,24,0,5,28.1
7853,0,0.8,23.8,0,5.2,28.1
7854,0,0.8,23.7,0,5.3,28.1
7855,62,1.3,24.7,0,5.4,28.2
7856,319,1.8,26.1,68,5.5,28.2
7857,545,2.1,27.7,282,5.6,28.3
7858,732,2.2,28.9,502,5.7,28.4
7859,856,2,29.8,682,5.9,28.4
7860,915,1.8,30.4,762,6.1,28.5
7861,898,1.6,30.7,861,6.2,28.5
7862,739,1.4,30.8,844,6.2,28.5
7863,573,1.2,30.4,733,6.2,28.6
7864,249,0.9,29.9,595,6.3,28.6
7865,76,0.9,29,390,6.4,28.6
7866,8,0.7,27.5,164,6.4,28.6
7867,0,0.8,26.8,5,6.4,28.6
7868,0,0.8,26.4,0,6.5,28.6
7869,0,0.8,26.1,0,6.6,28.6
7870,0,0.9,25.7,0,6.7,28.6
7871,0,0.9,25.5,0,6.8,28.5
7872,0,0.8,25.2,0,6.8,28.5
7873,0,0.7,24.9,0,6.7,28.4
7874,0,0.6,24.7,0,6.6,28.4
7875,0,0.6,24.5,0,6.4,28.3
7876,0,0.6,24.3,0,6.3,28.3
7877,0,0.6,24.1,0,6.2,28.3
7878,0,0.7,24.1,0,6.1,28.3
7879,48,1.1,25,0,5.9,28.3
7880,164,1.4,26.3,68,5.8,28.3
7881,363,1.7,27.9,266,5.7,28.4
7882,534,1.7,29.1,485,5.5,28.4
7883,790,1.5,30.1,683,5.4,28.5
7884,916,1.1,30.6,806,5.3,28.5
7885,898,0.8,30.9,860,5.2,28.5
7886,795,0.6,30.8,433,5.1,28.4
7887,409,0.5,30.4,684,5.1,28.4
7888,418,0.5,30,593,5.1,28.4
7889,143,0.7,29.2,389,5.1,28.3
7890,14,0.5,27.9,164,5.2,28.3
7891,0,0.6,27.1,5,5.4,28.4
7892,0,0.7,26.7,0,5.5,28.4
7893,0,0.7,26.4,0,5.6,28.5
7894,0,0.7,26.2,0,5.6,28.5
7895,0,0.7,26,0,5.7,28.6
7896,0,0.8,25.8,0,5.8,28.6
7897,0,0.8,25.6,0,6,28.6
7898,0,0.9,25.4,0,6.1,28.6
7899,0,1,25.1,0,6.2,28.6
7900,0,1,24.9,0,6.3,28.7
7901,0,1.1,24.6,0,6.4,28.7
7902,0,1,24.3,0,6.5,28.8
7903,89,1.5,25.2,0,6.6,28.8
7904,315,1.5,26.5,47,6.6,28.9
7905,542,1.7,27.5,274,6.5,29
7906,731,1.9,28.8,473,6.4,29
7907,858,1.8,30,546,6.4,29.1
7908,917,1.6,30.8,801,6.3,29.1
7909,899,1.3,31.1,827,6.2,29.2
7910,809,1.1,31.1,774,6.1,29.2
7911,653,1,30.8,739,6.1,29.2
7912,349,0.9,30.2,292,6.1,29.2
7913,173,0.9,29.4,337,6.2,29.2
7914,16,0.7,28,156,6.2,29.2
7915,0,0.8,27.4,4,6.3,29.1
7916,0,0.9,27.1,0,6.5,29.1
7917,0,1.1,26.8,0,6.6,29.1
7918,0,1.2,26.6,0,6.7,29.1
7919,0,1.3,26.3,0,6.8,29
7920,0,1.4,26,0,6.9,29
7921,0,1.4,25.7,0,6.9,29
7922,0,1.4,25.4,0,7,29
7923,0,1.4,25.1,0,7,29
7924,0,1.4,24.9,0,7.3,29
7925,0,1.4,24.7,0,7.5,29.1
7926,0,1.4,24.5,0,7.7,29.1
7927,89,1.7,25.1,0,7.9,29.2
7928,316,2.2,26.2,53,8.1,29.3
7929,542,2.4,27.5,253,8.1,29.4
7930,697,2.2,28.7,348,7.9,29.5
7931,857,2,29.7,647,7.6,29.6
7932,922,1.8,30.4,703,7.3,29.6
7933,906,1.7,30.8,802,7.1,29.6
7934,817,1.6,30.9,716,7,29.5
7935,661,1.6,30.8,707,7,29.5
7936,454,1.4,30.4,578,7.2,29.4
7937,200,1.2,29.5,263,7.3,29.3
7938,21,0.8,27.8,90,7.3,29.3
7939,0,1,27,4,7.6,29.3
7940,0,1.1,26.7,0,7.9,29.3
7941,0,1.2,26.4,0,8.1,29.3
7942,0,1.2,26,0,8.2,29.3
7943,0,1.1,25.7,0,8.3,29.2
7944,0,1.1,25.3,0,8.5,29.2
7945,0,1.2,25,0,8.6,29.1
7946,0,1.3,24.8,0,8.6,29
7947,0,1.3,24.6,0,8.7,29
7948,0,1.3,24.4,0,8.8,28.9
7949,0,1.3,24.1,0,8.9,28.9
7950,0,1.3,24,0,8.7,28.9
7951,50,1.9,25,0,8.5,29
7952,243,2.7,26.6,32,8.3,29
7953,465,3.1,28.1,177,8.2,29
7954,728,3.1,29.4,417,8.1,29
7955,868,3,30.3,422,8.1,29
7956,910,2.7,31,733,8.2,28.9
7957,863,2.3,31.4,825,8.3,28.8
7958,785,1.9,31.3,747,8.3,28.6
7959,590,1.5,31.1,714,8.4,28.5
7960,432,1.2,30.8,484,8.4,28.4
7961,189,0.9,30.2,298,8.4,28.5
7962,18,0.5,28.9,88,8.4,28.6
7963,0,0.5,28.4,4,8.5,28.7
7964,0,0.6,28,0,8.7,28.9
7965,0,0.5,27.6,0,8.9,28.9
7966,0,0.5,27.3,0,8.9,28.9
7967,0,0.4,27,0,8.8,29
7968,0,0.4,26.6,0,8.5,28.9
7969,0,0.4,26.2,0,8.3,28.9
7970,0,0.5,25.8,0,8.2,28.9
7971,0,0.5,25.4,0,8,28.9
7972,0,0.6,25,0,7.9,28.9
7973,0,0.7,24.6,0,7.8,28.9
7974,0,0.8,24.3,0,7.6,28.9
7975,64,1.2,25.1,0,7.5,28.9
7976,228,1.7,26.3,47,7.4,28.9
7977,446,2.1,27.6,219,7.2,28.9
7978,664,2.1,28.9,376,6.9,28.9
7979,827,1.8,29.8,522,6.7,28.9
7980,884,1.4,30.5,642,6.5,28.9
7981,842,1.1,30.9,683,6.2,28.9
7982,670,0.9,31,736,6,28.9
7983,515,0.7,30.7,656,5.9,28.9
7984,333,0.7,30.2,505,5.9,28.9
7985,93,0.7,29.5,333,5.9,29
7986,10,0.6,28,141,5.9,29
7987,0,0.7,27.2,5,6.1,29
7988,0,0.7,26.7,0,6.3,29
7989,0,0.7,26.3,0,6.4,28.9
7990,0,0.7,25.9,0,6.3,28.9
7991,0,0.7,25.6,0,6.2,28.8
7992,0,0.7,25.3,0,6.1,28.7
7993,0,0.7,25,0,6,28.6
7994,0,0.7,24.7,0,6,28.4
7995,0,0.7,24.5,0,5.8,28.3
7996,0,0.7,24.3,0,5.6,28.2
7997,0,0.8,24.2,0,5.4,28.1
7998,0,0.9,24.1,0,5.4,28.1
7999,80,1.5,25.1,0,5.5,28.1
8000,301,2,26.3,67,5.6,28.1
8001,527,2.3,27.8,287,5.7,28.2
8002,717,2.3,29.2,487,5.7,28.3
8003,857,2.2,30.1,671,5.7,28.3
8004,916,2.1,30.6,816,5.7,28.3
8005,901,1.9,30.9,872,5.6,28.4
8006,809,1.8,30.7,854,5.5,28.4
8007,653,1.6,30.4,763,5.4,28.4
8008,423,1.3,29.9,592,5.3,28.4
8009,136,1.1,28.9,343,5.2,28.4
8010,17,0.8,27.6,171,5.2,28.5
8011,0,0.9,27,5,5.2,28.5
8012,0,0.9,26.6,0,5.4,28.5
8013,0,0.9,26.3,0,5.5,28.5
8014,0,0.9,26,0,5.5,28.5
8015,0,0.9,25.7,0,5.6,28.5
8016,0,0.9,25.4,0,5.5,28.4
8017,0,0.9,25.2,0,5.4,28.4
8018,0,0.9,25.1,0,5.3,28.3
8019,0,1,24.9,0,5.1,28.3
8020,0,1.1,24.8,0,4.9,28.2
8021,0,1.1,24.6,0,4.8,28.2
8022,0,1.1,24.4,0,4.7,28.2
8023,75,1.6,25.1,0,4.6,28.2
8024,305,1.9,26.4,60,4.6,28.3
8025,529,2.1,27.6,274,4.6,28.4
8026,715,1.9,28.3,494,4.7,28.5
8027,846,1.5,28.8,601,4.7,28.6
8028,910,1,29.3,703,4.7,28.7
8029,897,0.7,29.7,556,4.7,28.7
8030,783,0.5,30,480,4.7,28.8
8031,634,0.4,30,525,4.7,28.7
8032,308,0.4,29.8,403,4.6,28.8
8033,22,0.4,29.2,177,4.7,28.7
8034,4,0.4,28,167,4.8,28.5
8035,0,0.5,27.2,5,5,28.4
8036,0,0.6,26.6,0,5.2,28.4
8037,0,0.6,26.1,0,5.4,28.2
8038,0,0.6,25.7,0,5.6,28.1
8039,0,0.7,25.3,0,5.6,28
8040,0,0.7,25.1,0,5.6,27.9
8041,0,0.7,24.9,0,5.5,27.8
8042,0,0.6,24.6,0,5.4,27.7
8043,0,0.6,24.4,0,5.4,27.7
8044,0,0.6,24.2,0,5.3,27.7
8045,0,0.7,24,0,5.2,27.8
8046,0,0.7,23.9,0,5.1,27.9
8047,79,1.2,24.9,0,5.2,28
8048,301,1.5,26.1,56,5.4,28
8049,528,1.8,27.5,92,5.6,28.1
8050,718,1.7,28.9,182,5.8,28.3
8051,853,1.3,29.9,622,6,28.4
8052,914,0.9,30.6,671,6,28.6
8053,901,0.7,31,497,6,28.6
8054,809,0.5,31.1,834,6,28.7
8055,657,0.5,30.9,735,6.1,28.7
8056,452,0.5,30.5,591,6.1,28.7
8057,121,0.5,29.9,332,6.2,28.7
8058,13,0.5,28.5,164,6.4,28.6
8059,0,0.6,27.7,5,6.5,28.5
8060,0,0.6,27.2,0,6.5,28.4
8061,0,0.6,26.8,0,6.5,28.4
8062,0,0.6,26.5,0,6.5,28.3
8063,0,0.6,26.2,0,6.5,28.2
8064,0,0.6,25.9,0,6.4,28.1
8065,0,0.6,25.6,0,6.4,28
8066,0,0.6,25.3,0,6.5,27.9
8067,0,0.6,25,0,6.5,27.9
8068,0,0.7,24.8,0,6.5,27.9
8069,0,0.8,24.5,0,6.5,27.9
8070,0,0.9,24.3,0,6.4,28
8071,64,1.4,25,0,6.3,28.1
8072,301,1.8,26.4,56,6.1,28.1
8073,529,2.3,28.1,201,5.9,28.2
8074,705,2.3,29.3,479,5.9,28.2
