T,FK-3kW,FX-400,FX-1000
7701,0.1435,0.1359375,0.204348
7702,0.208,0.163281,0.2217395
7703,0.208,0.175,0.2717395
7704,0.2895,0.1875,0.3
7705,0.2895,0.2015625,0.3282605
7706,0.2895,0.2015625,0.3565215
7707,0.3715,0.215625,0.3847825
7708,0.3715,0.228125,0.4173915
7709,0.3715,0.2414065,0.4739135
7710,0.4705,0.25625,0.530435
7711,0.4705,0.25625,0.5673915
7712,0.4705,0.25625,0.5673915
7713,0.4705,0.25625,0.5673915
7714,0.4705,0.25625,0.5673915
7715,0.4705,0.25625,0.530435
7716,0.4705,0.2414065,0.4978265
7717,0.3715,0.2414065,0.4739135
7718,0.3715,0.228125,0.4173915
7719,0.2895,0.215625,0.3847825
7720,0.2895,0.2015625,0.3565215
7721,0.2895,0.215625,0.3847825
7722,0.3715,0.228125,0.4478265
7723,0.4705,0.2414065,0.4978265
7724,0.4705,0.25625,0.530435
7725,0.4705,0.2414065,0.4978265
7726,0.3715,0.2414065,0.4739135
7727,0.3715,0.215625,0.3847825
7728,0.2895,0.2015625,0.3282605
7729,0.208,0.175,0.2717395
7730,0.208,0.175,0.2456525
7731,0.208,0.175,0.2717395
7732,0.2895,0.1875,0.3
7733,0.2895,0.2015625,0.3565215
7734,0.2895,0.2015625,0.3565215
7735,0.2895,0.1875,0.3
7736,0.208,0.175,0.2717395
7737,0.208,0.175,0.2456525
7738,0.208,0.175,0.2717395
7739,0.2895,0.1875,0.3
7740,0.208,0.175,0.2717395
7741,0.208,0.163281,0.2456525
7742,0.1435,0.1359375,0.1891305
7743,0.1435,0.121875,0.1695655
7744,0.1435,0.121875,0.1695655
7745,0.208,0.163281,0.2217395
7746,0.2895,0.1875,0.3
7747,0.3715,0.215625,0.3847825
7748,0.4705,0.2414065,0.4978265
7749,0.4705,0.25625,0.530435
7750,0.3715,0.2414065,0.4739135
7751,0.3715,0.215625,0.3847825
7752,0.2895,0.2015625,0.3565215
7753,0.2895,0.2015625,0.3282605
7754,0.2895,0.2015625,0.3565215
7755,0.2895,0.215625,0.3847825
7756,0.2895,0.215625,0.3847825
7757,0.2895,0.2015625,0.3565215
7758,0.2895,0.1875,0.3
7759,0.208,0.175,0.2717395
7760,0.208,0.163281,0.2456525
7761,0.208,0.163281,0.2217395
7762,0.1435,0.1359375,0.204348
7763,0.1435,0.1359375,0.1891305
7764,0.1435,0.121875,0.1695655
7765,0.099,0.1109375,0.15
7766,0.099,0.1109375,0.15
7767,0.1435,0.121875,0.1695655
7768,0.1435,0.121875,0.1695655
7769,0.1435,0.1359375,0.204348
7770,0.208,0.150781,0.204348
7771,0.208,0.150781,0.204348
7772,0.208,0.150781,0.204348
7773,0.208,0.163281,0.2217395
7774,0.208,0.150781,0.204348
7775,0.1435,0.1359375,0.204348
7776,0.1435,0.1359375,0.204348
7777,0.1435,0.1359375,0.1891305
7778,0.1435,0.1359375,0.1891305
7779,0.1435,0.1359375,0.204348
7780,0.208,0.150781,0.204348
7781,0.208,0.163281,0.2456525
7782,0.208,0.163281,0.2456525
7783,0.208,0.163281,0.2456525
7784,0.208,0.163281,0.2217395
7785,0.208,0.163281,0.2217395
7786,0.208,0.163281,0.2217395
7787,0.1435,0.1359375,0.204348
7788,0.1435,0.1359375,0.1891305
7789,0.1435,0.121875,0.1695655
7790,0.099,0.088281,0.121739
7791,0.099,0.074219,0.1086955
7792,0.058,0.050781,0.076087
7793,0.0305,0.039062,0.0652175
7794,0.0305,0.028125,0.058696
7795,0.0305,0.021094,0.052174
7796,0.02,0.015625,0.047826
7797,0.02,0.011719,0.043478
7798,0.02,0.011719,0.043478
7799,0,0.009375,0.0369565
7800,0,0.009375,0.0369565
7801,0,0.009375,0.0369565
7802,0,0.009375,0.0369565
7803,0,0.009375,0.043478
7804,0.02,0.011719,0.043478
7805,0.02,0.011719,0.043478
7806,0,0.009375,0.043478
7807,0,0.00625,0.0369565
7808,0,0.00625,0.030435
7809,0,0.00625,0.030435
7810,0,0.004688,0.030435
7811,0,0.004688,0.021739
7812,0,0.004688,0.021739
7813,0,0.004688,0.021739
7814,0,0.004688,0.021739
7815,0,0.004688,0.030435
7816,0,0.004688,0.030435
7817,0,0.00625,0.0369565
7818,0,0.009375,0.043478
7819,0.02,0.011719,0.043478
7820,0.02,0.015625,0.047826
7821,0.02,0.015625,0.047826
7822,0.02,0.015625,0.047826
7823,0.0305,0.021094,0.052174
7824,0.0305,0.021094,0.052174
7825,0.0305,0.028125,0.052174
7826,0.0305,0.028125,0.052174
7827,0.0305,0.028125,0.052174
7828,0.0305,0.028125,0.058696
7829,0.0305,0.028125,0.058696
7830,0.0305,0.028125,0.058696
7831,0.0305,0.028125,0.058696
7832,0.0305,0.028125,0.058696
7833,0.0305,0.028125,0.058696
7834,0.0305,0.028125,0.058696
7835,0.0305,0.028125,0.058696
7836,0.0305,0.028125,0.058696
7837,0.0305,0.028125,0.052174
7838,0.0305,0.021094,0.052174
7839,0.0305,0.021094,0.052174
7840,0.0305,0.028125,0.052174
7841,0.0305,0.028125,0.058696
7842,0.0305,0.039062,0.0652175
7843,0.058,0.050781,0.0652175
7844,0.058,0.061719,0.0913045
7845,0.058,0.074219,0.0913045
7846,0.099,0.074219,0.1086955
7847,0.099,0.088281,0.1086955
7848,0.099,0.088281,0.121739
7849,0.099,0.100781,0.1326085
7850,0.1435,0.121875,0.1695655
7851,0.1435,0.1359375,0.1891305
7852,0.208,0.150781,0.204348
7853,0.208,0.163281,0.2456525
7854,0.208,0.175,0.2456525
7855,0.208,0.175,0.2717395
7856,0.2895,0.1875,0.3
7857,0.2895,0.1875,0.3
7858,0.2895,0.2015625,0.3282605
7859,0.2895,0.215625,0.3847825
7860,0.3715,0.228125,0.4173915
7861,0.3715,0.228125,0.4478265
7862,0.3715,0.228125,0.4478265
7863,0.3715,0.228125,0.4478265
7864,0.3715,0.2414065,0.4739135
7865,0.4705,0.2414065,0.4978265
7866,0.4705,0.2414065,0.4978265
7867,0.4705,0.2414065,0.4978265
7868,0.4705,0.25625,0.530435
7869,0.4705,0.25625,0.5673915
7870,0.4705,0.270312,0.5673915
7871,0.6275,0.270312,0.5956525
7872,0.6275,0.270312,0.5956525
7873,0.4705,0.270312,0.5673915
7874,0.4705,0.25625,0.5673915
7875,0.4705,0.2414065,0.4978265
7876,0.3715,0.2414065,0.4739135
7877,0.3715,0.228125,0.4478265
7878,0.3715,0.228125,0.4173915
7879,0.2895,0.215625,0.3847825
7880,0.2895,0.2015625,0.3565215
7881,0.2895,0.2015625,0.3282605
7882,0.2895,0.1875,0.3
7883,0.208,0.175,0.2717395
7884,0.208,0.175,0.2456525
7885,0.208,0.163281,0.2456525
7886,0.208,0.163281,0.2217395
7887,0.208,0.163281,0.2217395
7888,0.208,0.163281,0.2217395
7889,0.208,0.163281,0.2217395
7890,0.208,0.163281,0.2456525
7891,0.208,0.175,0.2717395
7892,0.2895,0.1875,0.3
7893,0.2895,0.1875,0.3
7894,0.2895,0.1875,0.3
7895,0.2895,0.2015625,0.3282605
7896,0.2895,0.2015625,0.3565215
7897,0.3715,0.215625,0.3847825
7898,0.3715,0.228125,0.4173915
7899,0.3715,0.228125,0.4478265
7900,0.3715,0.2414065,0.4739135
7901,0.4705,0.2414065,0.4978265
7902,0.4705,0.25625,0.530435
7903,0.4705,0.25625,0.5673915
7904,0.4705,0.25625,0.5673915
7905,0.4705,0.25625,0.530435
7906,0.4705,0.2414065,0.4978265
7907,0.4705,0.2414065,0.4978265
7908,0.3715,0.2414065,0.4739135
7909,0.3715,0.228125,0.4478265
7910,0.3715,0.228125,0.4173915
7911,0.3715,0.228125,0.4173915
7912,0.3715,0.228125,0.4173915
7913,0.3715,0.228125,0.4478265
7914,0.3715,0.228125,0.4478265
7915,0.3715,0.2414065,0.4739135
7916,0.4705,0.25625,0.530435
7917,0.4705,0.25625,0.5673915
7918,0.4705,0.270312,0.5673915
7919,0.6275,0.270312,0.5956525
7920,0.6275,0.282812,0.626087
7921,0.6275,0.282812,0.626087
7922,0.6275,0.282812,0.6608695
7923,0.6275,0.282812,0.6608695
7924,0.815,0.3125,0.726087
7925,0.815,0.3289065,0.7565215
7926,0.992,0.3414065,0.7869565
7927,0.992,0.3539065,0.8195655
7928,0.992,0.3539065,0.85
7929,0.992,0.3539065,0.85
7930,0.992,0.3539065,0.8195655
7931,0.815,0.3289065,0.7869565
7932,0.815,0.3125,0.726087
7933,0.6275,0.2960935,0.6608695
7934,0.6275,0.282812,0.6608695
7935,0.6275,0.282812,0.6608695
7936,0.6275,0.3125,0.6934785
7937,0.815,0.3125,0.726087
7938,0.815,0.3125,0.726087
7939,0.815,0.3289065,0.7869565
7940,0.992,0.3539065,0.8195655
7941,0.992,0.3539065,0.85
7942,1.1965,0.364844,0.85
7943,1.1965,0.364844,0.873913
7944,1.1965,0.374219,0.8869565
7945,1.3975,0.382813,0.9
7946,1.3975,0.382813,0.9
7947,1.3975,0.382813,0.9152175
7948,1.3975,0.382813,0.9152175
7949,1.5305,0.389063,0.926087
7950,1.3975,0.382813,0.9152175
7951,1.1965,0.374219,0.8869565
7952,1.1965,0.364844,0.873913
7953,1.1965,0.364844,0.85
7954,0.992,0.3539065,0.85
7955,0.992,0.3539065,0.85
7956,1.1965,0.364844,0.85
7957,1.1965,0.364844,0.873913
7958,1.1965,0.364844,0.873913
7959,1.1965,0.374219,0.873913
7960,1.1965,0.374219,0.873913
7961,1.1965,0.374219,0.873913
7962,1.1965,0.374219,0.873913
7963,1.1965,0.374219,0.8869565
7964,1.3975,0.382813,0.9152175
7965,1.5305,0.389063,0.926087
7966,1.5305,0.389063,0.926087
7967,1.3975,0.382813,0.9152175
7968,1.1965,0.374219,0.8869565
7969,1.1965,0.364844,0.873913
7970,1.1965,0.364844,0.85
7971,0.992,0.3539065,0.85
7972,0.992,0.3539065,0.8195655
7973,0.992,0.3414065,0.8195655
7974,0.815,0.3289065,0.7869565
7975,0.815,0.3289065,0.7565215
7976,0.815,0.3125,0.726087
7977,0.6275,0.3125,0.6934785
7978,0.6275,0.282812,0.626087
7979,0.4705,0.270312,0.5673915
7980,0.4705,0.25625,0.530435
7981,0.3715,0.228125,0.4478265
7982,0.3715,0.215625,0.3847825
7983,0.2895,0.215625,0.3847825
7984,0.2895,0.215625,0.3847825
7985,0.2895,0.215625,0.3847825
7986,0.2895,0.215625,0.3847825
7987,0.3715,0.228125,0.4173915
7988,0.3715,0.2414065,0.4739135
7989,0.4705,0.2414065,0.4978265
7990,0.3715,0.2414065,0.4739135
7991,0.3715,0.228125,0.4478265
7992,0.3715,0.228125,0.4173915
7993,0.3715,0.215625,0.3847825
7994,0.3715,0.215625,0.3847825
7995,0.2895,0.2015625,0.3565215
7996,0.2895,0.1875,0.3
7997,0.208,0.175,0.2717395
7998,0.208,0.175,0.2717395
7999,0.2895,0.1875,0.3
8000,0.2895,0.1875,0.3
8001,0.2895,0.2015625,0.3282605
8002,0.2895,0.2015625,0.3282605
8003,0.2895,0.2015625,0.3282605
8004,0.2895,0.2015625,0.3282605
8005,0.2895,0.1875,0.3
8006,0.2895,0.1875,0.3
8007,0.208,0.175,0.2717395
8008,0.208,0.175,0.2456525
8009,0.208,0.163281,0.2456525
8010,0.208,0.163281,0.2456525
8011,0.208,0.163281,0.2456525
8012,0.208,0.175,0.2717395
8013,0.2895,0.1875,0.3
8014,0.2895,0.1875,0.3
8015,0.2895,0.1875,0.3
8016,0.2895,0.1875,0.3
8017,0.208,0.175,0.2717395
8018,0.208,0.175,0.2456525
8019,0.208,0.163281,0.2217395
8020,0.1435,0.1359375,0.204348
8021,0.1435,0.1359375,0.1891305
8022,0.1435,0.121875,0.1695655
8023,0.1435,0.121875,0.1695655
8024,0.1435,0.121875,0.1695655
8025,0.1435,0.121875,0.1695655
8026,0.1435,0.121875,0.1695655
8027,0.1435,0.121875,0.1695655
8028,0.1435,0.121875,0.1695655
8029,0.1435,0.121875,0.1695655
8030,0.1435,0.121875,0.1695655
8031,0.1435,0.121875,0.1695655
8032,0.1435,0.121875,0.1695655
8033,0.1435,0.121875,0.1695655
8034,0.1435,0.1359375,0.1891305
8035,0.208,0.150781,0.204348
8036,0.208,0.163281,0.2456525
8037,0.208,0.175,0.2717395
8038,0.2895,0.1875,0.3
8039,0.2895,0.1875,0.3
8040,0.2895,0.1875,0.3
8041,0.2895,0.1875,0.3
8042,0.208,0.175,0.2717395
8043,0.208,0.175,0.2717395
8044,0.208,0.175,0.2456525
8045,0.208,0.163281,0.2456525
8046,0.208,0.163281,0.2217395
8047,0.208,0.163281,0.2456525
8048,0.208,0.175,0.2717395
8049,0.2895,0.1875,0.3
8050,0.2895,0.2015625,0.3565215
8051,0.3715,0.215625,0.3847825
8052,0.3715,0.215625,0.3847825
8053,0.3715,0.215625,0.3847825
8054,0.3715,0.215625,0.3847825
8055,0.3715,0.228125,0.4173915
8056,0.3715,0.228125,0.4173915
8057,0.3715,0.228125,0.4478265
8058,0.4705,0.2414065,0.4978265
8059,0.4705,0.25625,0.530435
8060,0.4705,0.25625,0.530435
8061,0.4705,0.25625,0.530435
8062,0.4705,0.25625,0.530435
8063,0.4705,0.25625,0.530435
8064,0.4705,0.2414065,0.4978265
8065,0.4705,0.2414065,0.4978265
8066,0.4705,0.25625,0.530435
8067,0.4705,0.25625,0.530435
8068,0.4705,0.25625,0.530435
8069,0.4705,0.25625,0.530435
8070,0.4705,0.2414065,0.4978265
8071,0.3715,0.2414065,0.4739135
8072,0.3715,0.228125,0.4173915
8073,0.2895,0.215625,0.3847825
8074,0.2895,0.215625,0.3847825
8075,0.3715,0.215625,0.3847825
8076,0.3715,0.215625,0.3847825
8077,0.3715,0.215625,0.3847825
8078,0.2895,0.215625,0.3847825
8079,0.2895,0.2015625,0.3565215
8080,0.2895,0.2015625,0.3282605
8081,0.2895,0.1875,0.3
8082,0.2895,0.1875,0.3
8083,0.208,0.175,0.2717395
8084,0.208,0.175,0.2717395
8085,0.208,0.175,0.2456525
8086,0.208,0.163281,0.2456525
8087,0.208,0.175,0.2456525
8088,0.208,0.175,0.2717395
8089,0.2895,0.1875,0.3
8090,0.2895,0.215625,0.3847825
8091,0.3715,0.228125,0.4478265
8092,0.4705,0.2414065,0.4978265
8093,0.4705,0.2414065,0.4978265
8094,0.4705,0.2414065,0.4978265
8095,0.3715,0.2414065,0.4739135
8096,0.3715,0.2414065,0.4739135
8097,0.3715,0.2414065,0.4739135
8098,0.3715,0.2414065,0.4739135
8099,0.3715,0.2414065,0.4739135
8100,0.3715,0.228125,0.4173915
8101,0.3715,0.215625,0.3847825
8102,0.2895,0.215625,0.3847825
8103,0.2895,0.2015625,0.3565215
8104,0.2895,0.215625,0.3847825
8105,0.3715,0.228125,0.4173915
8106,0.4705,0.2414065,0.4978265
8107,0.4705,0.270312,0.5673915
8108,0.6275,0.282812,0.626087
8109,0.6275,0.2960935,0.6608695
8110,0.6275,0.2960935,0.6608695
8111,0.6275,0.3125,0.6934785
8112,0.6275,0.3125,0.6934785
8113,0.815,0.3125,0.726087
8114,0.815,0.3125,0.726087
8115,0.815,0.3125,0.726087
8116,0.815,0.3289065,0.7565215
8117,0.815,0.3289065,0.7869565
8118,0.815,0.3289065,0.7869565
8119,0.992,0.3414065,0.7869565
8120,0.992,0.3414065,0.8195655
8121,0.992,0.3539065,0.8195655
8122,0.992,0.3539065,0.85
8123,0.992,0.3539065,0.85
8124,1.1965,0.364844,0.873913
8125,1.1965,0.374219,0.873913
8126,1.1965,0.364844,0.873913
8127,1.1965,0.364844,0.873913
8128,1.1965,0.364844,0.85
8129,0.992,0.3539065,0.85
8130,0.992,0.3414065,0.8195655
8131,0.815,0.3289065,0.7869565
8132,0.815,0.3289065,0.7869565
8133,0.815,0.3289065,0.7565215
8134,0.815,0.3125,0.726087
8135,0.815,0.3125,0.726087
8136,0.815,0.3125,0.726087
8137,0.815,0.3125,0.726087
8138,0.815,0.3289065,0.7565215
8139,0.815,0.3289065,0.7869565
8140,0.992,0.3414065,0.8195655
8141,0.992,0.3539065,0.8195655
8142,0.992,0.3539065,0.85
8143,0.992,0.3539065,0.85
8144,0.992,0.3539065,0.85
8145,0.992,0.3539065,0.85
8146,0.992,0.3539065,0.85
8147,0.992,0.3539065,0.8195655
8148,0.992,0.3414065,0.8195655
8149,0.815,0.3289065,0.7565215
8150,0.815,0.3125,0.726087
8151,0.6275,0.2960935,0.6608695
8152,0.6275,0.2960935,0.6608695
8153,0.6275,0.282812,0.6608695
8154,0.6275,0.270312,0.5956525
8155,0.4705,0.25625,0.5673915
8156,0.4705,0.2414065,0.4978265
8157,0.3715,0.228125,0.4478265
8158,0.3715,0.215625,0.3847825
8159,0.3715,0.215625,0.3847825
8160,0.3715,0.215625,0.3847825
8161,0.3715,0.215625,0.3847825
8162,0.3715,0.215625,0.3847825
8163,0.3715,0.215625,0.3847825
8164,0.3715,0.228125,0.4173915
8165,0.3715,0.228125,0.4173915
8166,0.3715,0.228125,0.4173915
8167,0.3715,0.228125,0.4173915
8168,0.3715,0.228125,0.4478265
8169,0.3715,0.228125,0.4173915
8170,0.3715,0.228125,0.4173915
8171,0.3715,0.228125,0.4478265
8172,0.3715,0.2414065,0.4739135
8173,0.4705,0.25625,0.530435
8174,0.4705,0.25625,0.530435
8175,0.4705,0.2414065,0.4978265
8176,0.3715,0.2414065,0.4739135
8177,0.3715,0.228125,0.4478265
8178,0.3715,0.2414065,0.4739135
8179,0.3715,0.2414065,0.4739135
8180,0.3715,0.2414065,0.4739135
8181,0.3715,0.228125,0.4478265
8182,0.3715,0.228125,0.4173915
8183,0.3715,0.215625,0.3847825
8184,0.2895,0.215625,0.3847825
8185,0.2895,0.215625,0.3847825
8186,0.3715,0.215625,0.3847825
8187,0.3715,0.228125,0.4478265
8188,0.4705,0.2414065,0.4978265
8189,0.4705,0.25625,0.5673915
8190,0.6275,0.282812,0.626087
8191,0.6275,0.3125,0.6934785
8192,0.815,0.3125,0.726087
8193,0.815,0.3289065,0.7869565
8194,0.815,0.3289065,0.7869565
8195,0.815,0.3289065,0.7869565
8196,0.815,0.3289065,0.7565215
8197,0.815,0.3125,0.726087
8198,0.6275,0.3125,0.6934785
8199,0.6275,0.2960935,0.6608695
8200,0.6275,0.2960935,0.6608695
8201,0.6275,0.282812,0.6608695
8202,0.6275,0.282812,0.6608695
8203,0.6275,0.282812,0.6608695
8204,0.6275,0.282812,0.626087
8205,0.6275,0.282812,0.626087
8206,0.6275,0.270312,0.5956525
8207,0.6275,0.282812,0.626087
8208,0.6275,0.282812,0.626087
8209,0.6275,0.282812,0.626087
8210,0.6275,0.270312,0.5956525
8211,0.6275,0.282812,0.626087
8212,0.6275,0.3125,0.6934785
8213,0.815,0.3125,0.726087
8214,0.815,0.3289065,0.7869565
8215,0.815,0.3289065,0.7869565
8216,0.815,0.3289065,0.7565215
8217,0.815,0.3125,0.726087
8218,0.6275,0.3125,0.6934785
8219,0.6275,0.282812,0.6608695
8220,0.6275,0.270312,0.5956525
8221,0.4705,0.25625,0.5673915
8222,0.4705,0.25625,0.530435
8223,0.4705,0.25625,0.530435
8224,0.4705,0.25625,0.5673915
8225,0.6275,0.282812,0.626087
8226,0.6275,0.2960935,0.6608695
8227,0.6275,0.3125,0.6934785
8228,0.815,0.3125,0.726087
8229,0.815,0.3125,0.726087
8230,0.815,0.3125,0.726087
8231,0.815,0.3289065,0.7869565
8232,0.992,0.3414065,0.8195655
8233,0.992,0.3539065,0.85
8234,1.1965,0.364844,0.85
8235,1.1965,0.364844,0.873913
8236,1.1965,0.374219,0.873913
8237,1.1965,0.374219,0.873913
8238,1.1965,0.374219,0.873913
8239,1.1965,0.364844,0.85
8240,0.992,0.3539065,0.85
8241,0.992,0.3414065,0.7869565
8242,0.815,0.3125,0.726087
8243,0.815,0.3125,0.726087
8244,0.815,0.3125,0.726087
8245,0.815,0.3125,0.726087
8246,0.815,0.3289065,0.7565215
8247,0.815,0.3289065,0.7565215
8248,0.815,0.3125,0.726087
8249,0.6275,0.282812,0.6608695
8250,0.6275,0.270312,0.5956525
8251,0.4705,0.270312,0.5673915
8252,0.4705,0.25625,0.5673915
8253,0.4705,0.25625,0.530435
8254,0.4705,0.25625,0.530435
8255,0.4705,0.25625,0.530435
8256,0.4705,0.270312,0.5673915
8257,0.6275,0.3125,0.6934785
8258,0.992,0.3414065,0.7869565
8259,0.992,0.3414065,0.8195655
8260,0.815,0.3289065,0.7869565
8261,0.815,0.3289065,0.7565215
8262,0.815,0.3289065,0.7565215
8263,0.815,0.3289065,0.7869565
8264,0.992,0.3414065,0.7869565
8265,0.815,0.3289065,0.7869565
8266,0.815,0.3289065,0.7565215
8267,0.815,0.3125,0.726087
8268,0.6275,0.282812,0.6608695
8269,0.6275,0.270312,0.5956525
8270,0.4705,0.25625,0.5673915
8271,0.4705,0.25625,0.530435
8272,0.4705,0.25625,0.5673915
8273,0.4705,0.270312,0.5673915
8274,0.6275,0.282812,0.6608695
8275,0.815,0.3125,0.726087
8276,0.992,0.3539065,0.8195655
8277,1.1965,0.374219,0.873913
8278,1.3975,0.382813,0.9152175
8279,1.3975,0.382813,0.9152175
8280,1.3975,0.382813,0.9152175
8281,1.3975,0.382813,0.9152175
8282,1.3975,0.382813,0.9
8283,1.1965,0.374219,0.8869565
8284,1.1965,0.364844,0.873913
8285,0.992,0.3539065,0.85
8286,0.992,0.3539065,0.8195655
8287,0.992,0.3414065,0.8195655
8288,0.815,0.3289065,0.7869565
8289,0.815,0.3289065,0.7565215
8290,0.815,0.3289065,0.7565215
8291,0.815,0.3289065,0.7869565
8292,0.992,0.3414065,0.7869565
8293,0.992,0.3414065,0.8195655
8294,0.992,0.3414065,0.8195655
8295,0.992,0.3414065,0.7869565
8296,0.992,0.3414065,0.7869565
8297,0.815,0.3289065,0.7869565
8298,0.815,0.3289065,0.7565215
8299,0.815,0.3125,0.726087
8300,0.815,0.3125,0.726087
8301,0.6275,0.3125,0.6934785
8302,0.6275,0.2960935,0.6608695
8303,0.6275,0.282812,0.6608695
8304,0.6275,0.282812,0.626087
8305,0.4705,0.270312,0.5673915
8306,0.4705,0.270312,0.5673915
8307,0.4705,0.25625,0.5673915
8308,0.4705,0.25625,0.5673915
8309,0.4705,0.2414065,0.4978265
8310,0.3715,0.228125,0.4478265
8311,0.3715,0.215625,0.3847825
8312,0.2895,0.2015625,0.3282605
8313,0.2895,0.1875,0.3
8314,0.208,0.163281,0.2456525
8315,0.208,0.163281,0.2217395
8316,0.208,0.150781,0.204348
8317,0.1435,0.1359375,0.204348
8318,0.1435,0.1359375,0.1891305
8319,0.1435,0.121875,0.1695655
8320,0.1435,0.121875,0.1695655
8321,0.1435,0.1359375,0.1891305
8322,0.1435,0.1359375,0.1891305
8323,0.1435,0.1359375,0.204348
8324,0.208,0.150781,0.204348
8325,0.208,0.163281,0.2217395
8326,0.208,0.163281,0.2456525
8327,0.208,0.163281,0.2456525
8328,0.208,0.163281,0.2217395
8329,0.208,0.150781,0.204348
8330,0.1435,0.1359375,0.204348
8331,0.1435,0.1359375,0.1891305
8332,0.1435,0.121875,0.1695655
8333,0.1435,0.121875,0.1695655
8334,0.099,0.1109375,0.15
8335,0.099,0.100781,0.1326085
8336,0.099,0.088281,0.121739
8337,0.099,0.074219,0.1086955
8338,0.058,0.061719,0.0913045
8339,0.0305,0.028125,0.058696
8340,0.0305,0.028125,0.052174
8341,0.02,0.015625,0.047826
8342,0.02,0.015625,0.047826
8343,0.02,0.015625,0.047826
8344,0.0305,0.021094,0.052174
8345,0.0305,0.028125,0.058696
8346,0.0305,0.039062,0.0652175
8347,0.058,0.050781,0.0652175
8348,0.058,0.050781,0.076087
8349,0.058,0.050781,0.0652175
8350,0.0305,0.039062,0.0652175
8351,0.0305,0.039062,0.0652175
8352,0.0305,0.039062,0.0652175
8353,0.058,0.050781,0.0652175
8354,0.058,0.050781,0.076087
8355,0.058,0.061719,0.0913045
8356,0.058,0.074219,0.0913045
8357,0.058,0.074219,0.0913045
8358,0.058,0.061719,0.0913045
8359,0.058,0.050781,0.076087
8360,0.058,0.050781,0.0652175
8361,0.058,0.050781,0.0652175
8362,0.058,0.050781,0.0652175
8363,0.058,0.050781,0.0652175
8364,0.058,0.050781,0.076087
8365,0.058,0.061719,0.0913045
8366,0.058,0.061719,0.0913045
8367,0.099,0.074219,0.1086955
8368,0.099,0.088281,0.1086955
8369,0.099,0.100781,0.1326085
8370,0.1435,0.121875,0.1695655
8371,0.1435,0.1359375,0.204348
8372,0.208,0.163281,0.2217395
8373,0.208,0.163281,0.2456525
8374,0.208,0.163281,0.2456525
8375,0.208,0.163281,0.2456525
8376,0.208,0.163281,0.2217395
8377,0.208,0.150781,0.204348
8378,0.1435,0.1359375,0.1891305
8379,0.1435,0.1359375,0.1891305
8380,0.1435,0.121875,0.1695655
8381,0.1435,0.1359375,0.1891305
8382,0.1435,0.1359375,0.1891305
8383,0.1435,0.1359375,0.204348
8384,0.1435,0.1359375,0.204348
8385,0.1435,0.1359375,0.204348
8386,0.1435,0.1359375,0.1891305
8387,0.1435,0.121875,0.1695655
8388,0.1435,0.121875,0.1695655
8389,0.099,0.1109375,0.15
8390,0.099,0.1109375,0.15
8391,0.099,0.1109375,0.15
8392,0.1435,0.121875,0.1695655
8393,0.1435,0.121875,0.1695655
8394,0.1435,0.121875,0.1695655
8395,0.1435,0.1359375,0.1891305
8396,0.1435,0.1359375,0.204348
8397,0.208,0.150781,0.204348
8398,0.208,0.150781,0.204348
8399,0.208,0.150781,0.204348
8400,0.208,0.150781,0.204348
8401,0.208,0.150781,0.204348
8402,0.208,0.163281,0.2456525
8403,0.2895,0.1875,0.3
8404,0.2895,0.215625,0.3847825
8405,0.3715,0.2414065,0.4739135
